temperature,aqi,festival,current_patients,humidity,day_type,expected_patients_next_6hrs,er_load_category,staff_required,nurses_required,shift_alert,oxygen_level,oxygen_cylinders_needed,icu_bed_risk,icu_beds_to_prepare,ppe_need,ppe_kits_needed
36.92884453022261,262.18852821284213,0,107,40.995944884391584,0,47,2,8,9,Prepare backup staff,0,8,2,6,2,33
24.114962468265514,317.68343031604843,1,102,61.725736866681416,1,48,2,7,10,Prepare backup staff,2,28,0,2,1,36
27.12094320089336,111.19351954114438,0,33,50.36907459986709,1,12,0,4,5,Normal staffing,1,19,1,3,1,21
29.35960164956117,225.89812676220484,0,33,31.508387035521512,1,15,0,3,3,Normal staffing,0,9,1,5,2,45
31.167428331058012,189.53205972030958,0,115,28.16081521889877,1,58,2,7,11,Prepare backup staff,0,12,0,1,1,43
25.333014113131767,101.23089725678719,1,13,58.26869774504911,1,7,0,3,6,Normal staffing,0,13,1,5,2,43
22.526410144262478,178.637047802036,1,76,83.16891233002724,1,34,1,5,7,Add 1 extra doctor shift,1,16,2,3,2,55
33.43364093371592,73.86030828492275,0,43,44.07703805903799,0,12,0,4,3,Normal staffing,1,21,0,4,0,17
26.349872171285625,59.034167432320444,0,66,71.31000750558363,1,29,1,6,9,Add 1 extra doctor shift,2,25,1,4,0,23
32.78724087129747,97.30820120418797,0,58,66.10629484578368,0,25,1,6,8,Add 1 extra doctor shift,1,15,2,3,0,11
23.39597973603245,387.09028905621085,1,96,85.20884400166366,0,45,2,8,12,Prepare backup staff,0,8,0,2,0,25
30.585082240805985,242.33533756325593,1,62,77.46867121093986,0,29,1,4,8,Add 1 extra doctor shift,1,24,2,5,1,23
31.71696751613489,388.037756403627,1,32,59.66236812338241,0,33,1,5,7,Add 1 extra doctor shift,2,31,1,2,0,10
21.140117810093393,201.3742574155462,0,118,65.99213487638751,1,52,2,7,12,Prepare backup staff,0,6,0,1,0,32
27.40529412026625,159.13564657984085,1,78,82.88705266088243,1,38,1,5,7,Add 1 extra doctor shift,1,16,2,3,1,39
22.957122892657434,227.14965199408545,0,104,47.966314921085434,1,47,2,6,9,Prepare backup staff,0,5,0,4,2,56
21.39424935040089,203.82909102151854,0,62,42.87562941004441,0,36,1,6,8,Add 1 extra doctor shift,2,34,1,2,0,23
41.7791251125788,86.98263949161037,0,71,20.756775854463744,1,25,1,5,8,Add 1 extra doctor shift,1,16,2,4,0,17
27.091784589443904,274.2892101415722,1,50,77.85857519340249,1,27,1,6,7,Add 1 extra doctor shift,1,21,1,2,0,34
37.81723780880196,125.61336387835986,0,66,76.06864902823554,1,28,1,6,7,Add 1 extra doctor shift,2,33,1,3,0,37
25.602094404802806,266.8557842142403,1,69,27.3118162670106,0,28,1,4,6,Add 1 extra doctor shift,1,20,2,4,2,54
34.993059888926446,277.57038233935367,1,63,60.380016679289014,0,30,1,4,9,Add 1 extra doctor shift,2,34,1,3,2,32
36.7250129175731,103.20869859502685,0,79,52.47871887168212,1,39,1,6,8,Add 1 extra doctor shift,2,26,1,4,0,14
33.104052293372575,71.47236948873385,0,110,28.309636685637802,0,49,2,7,11,Prepare backup staff,2,34,2,4,2,35
30.374676148103482,323.26655512395394,1,66,88.63977589425065,0,42,2,7,9,Prepare backup staff,2,34,0,4,1,41
29.060500111239907,210.93014831926206,0,19,35.02871212243488,1,9,0,2,3,Normal staffing,0,13,0,1,0,35
27.675101863945898,70.35732842691652,1,49,24.70639260633928,0,22,1,4,7,Add 1 extra doctor shift,1,21,2,6,1,27
40.449641173452164,398.2032110094185,0,16,61.63931656513367,0,7,0,2,4,Normal staffing,0,5,1,4,0,15
38.273626971330046,70.22319634872832,1,112,71.72066739931228,1,54,2,6,12,Prepare backup staff,2,33,0,1,0,15
41.230592034663275,293.2623301004936,1,47,22.271041223303087,0,34,1,4,6,Add 1 extra doctor shift,2,26,1,3,1,23
22.734538916681984,394.28762384219476,1,94,66.11023471089155,0,55,2,6,12,Prepare backup staff,0,8,0,1,2,36
36.079084454480174,133.71303647557397,1,70,57.26043131660181,0,42,2,6,9,Prepare backup staff,2,33,2,5,0,39
40.64349005006284,99.78727904051865,0,93,27.22855062125339,0,41,2,7,11,Prepare backup staff,0,8,2,5,2,59
23.987127455644522,92.48472879785011,0,12,32.076671386245344,0,14,0,2,3,Normal staffing,1,17,0,4,0,33
21.462917882069107,156.14630164865844,1,60,59.75820081212564,0,29,1,4,6,Add 1 extra doctor shift,2,25,1,2,0,28
36.3046542843813,85.36603385372635,1,95,40.74503294593019,0,34,1,5,8,Add 1 extra doctor shift,2,31,2,3,1,26
32.63840848995806,292.25646959294613,0,56,85.68210100559213,0,34,1,5,6,Add 1 extra doctor shift,1,20,2,3,1,22
38.520233088681984,71.80212934552193,0,77,77.31181606388355,1,23,1,6,9,Add 1 extra doctor shift,2,34,1,5,1,27
23.074992285778368,228.2977448524264,0,101,88.84970445595641,1,46,2,6,10,Prepare backup staff,0,8,0,3,2,30
37.49588086091758,398.84389884854187,0,85,38.17695872652898,1,48,2,6,10,Prepare backup staff,2,30,0,2,2,30
24.43580104105038,334.8895943271066,0,47,87.88065429585839,1,28,1,4,9,Add 1 extra doctor shift,1,20,2,3,2,43
23.6004307430455,265.3268033808538,0,45,50.18637088540905,0,36,1,4,8,Add 1 extra doctor shift,1,18,1,5,1,25
23.613847554481843,157.1887672753141,1,50,44.326315671962824,1,17,0,4,3,Normal staffing,0,10,1,5,0,19
37.92064384509041,268.36354270207346,0,78,23.52446688785473,1,37,1,5,9,Add 1 extra doctor shift,2,34,1,3,2,54
34.6343388553164,234.46451236907808,0,22,23.693568050172182,0,14,0,3,4,Normal staffing,0,12,1,4,1,47
31.507439344920627,199.12918436163002,1,96,68.44078791626583,0,39,1,4,7,Add 1 extra doctor shift,2,27,1,2,1,33
27.894270650717054,95.74863185906982,0,67,52.05502961038195,0,23,1,4,9,Add 1 extra doctor shift,2,28,1,2,1,23
39.298411897888386,360.31147533416333,0,59,35.8565138225274,0,28,1,4,7,Add 1 extra doctor shift,1,24,1,5,1,25
28.633792363297978,207.42462708746288,0,39,62.97792144276629,0,15,0,4,6,Normal staffing,0,5,1,4,2,45
37.965187668374696,118.11787913726778,0,71,37.70006827750778,1,30,1,6,7,Add 1 extra doctor shift,1,18,1,2,0,37
29.660967988544805,178.71577280705137,0,110,60.43422280410958,0,45,2,7,12,Prepare backup staff,2,34,0,2,2,50
28.292777447347966,194.94541338512445,1,34,45.14461228878832,1,23,1,4,6,Add 1 extra doctor shift,1,24,1,4,2,57
30.17895528473134,339.638263448406,0,36,77.64865586282733,1,26,1,4,6,Add 1 extra doctor shift,1,23,2,5,1,20
26.630313231611126,306.7650331964907,1,60,77.44873125367455,0,37,1,4,6,Add 1 extra doctor shift,2,32,1,5,2,35
36.447406363877526,319.25671277446895,1,87,53.41452786856809,1,43,2,6,9,Prepare backup staff,0,8,0,4,0,18
31.05984858203454,53.86094255002652,0,66,44.55733765345109,1,29,1,6,7,Add 1 extra doctor shift,2,31,1,2,2,44
25.108679293229983,195.65389936291652,1,56,45.37918575913662,0,35,1,5,8,Add 1 extra doctor shift,2,34,1,5,1,31
39.790640612040505,218.47045307236326,0,109,76.40001679677525,1,51,2,7,12,Prepare backup staff,2,27,2,5,2,32
28.445606870210653,56.71729688806984,1,48,42.97256379583284,1,32,1,6,8,Add 1 extra doctor shift,1,23,2,3,2,40
31.958162944507748,140.93462306076196,1,25,34.63415615947922,1,21,1,4,7,Add 1 extra doctor shift,2,34,1,2,0,24
39.94238644122004,316.10143809274723,0,31,25.928183931271477,0,28,1,5,7,Add 1 extra doctor shift,2,28,1,4,0,12
33.73323591010782,97.98839700514966,0,94,52.66851846190859,0,27,1,5,8,Add 1 extra doctor shift,2,26,1,2,0,23
22.57175689558401,237.35854600840707,0,63,53.749246924388935,0,31,1,6,8,Add 1 extra doctor shift,1,24,1,3,2,31
40.67630671949645,125.32065520603312,0,30,78.8636097282035,1,13,0,2,4,Normal staffing,0,9,1,3,0,38
33.80957716757119,54.24227112536265,0,81,35.48670875122448,0,33,1,5,7,Add 1 extra doctor shift,1,16,1,2,2,33
27.367923522455897,134.42051015983952,1,25,46.66938915678799,1,12,0,2,6,Normal staffing,1,24,0,4,2,55
23.06398559859452,391.55581421851883,1,68,76.58840172255836,0,41,2,7,9,Prepare backup staff,0,10,0,2,2,48
37.46855416394651,330.53798915904633,1,40,77.65365275242814,1,18,0,4,3,Normal staffing,0,14,1,2,1,31
33.6416006304273,385.8518255123617,1,51,46.92277531851377,0,35,1,4,9,Add 1 extra doctor shift,1,15,2,4,2,31
31.736144023479074,220.74891537422687,1,83,52.138681630067666,0,37,1,6,8,Add 1 extra doctor shift,2,30,1,5,0,26
39.66563682712107,88.40766953712622,1,41,41.2300123594498,1,19,0,3,4,Normal staffing,1,18,1,4,1,22
37.34913864693968,241.78582114079254,1,68,85.27884148935185,0,38,1,6,8,Add 1 extra doctor shift,1,17,2,3,1,29
23.336847354120525,209.03206709598632,0,43,28.30506360191062,1,22,1,6,6,Add 1 extra doctor shift,2,26,2,3,0,25
26.85788549150206,345.5249789588656,0,18,85.3624596101029,0,21,1,6,6,Add 1 extra doctor shift,1,21,1,2,0,31
25.466761075918246,84.32890327448561,1,90,67.87065162847404,0,36,1,5,8,Add 1 extra doctor shift,1,23,1,2,1,28
36.36681843659889,220.88439795762235,1,20,57.210050688071185,1,16,0,2,3,Normal staffing,1,17,0,1,2,40
20.737713564187146,102.51703264289449,0,105,22.28613425491471,1,49,2,8,10,Prepare backup staff,0,10,0,1,0,30
32.537573067168964,163.636574411521,0,19,53.29173342754058,1,13,0,2,6,Normal staffing,1,23,0,4,1,34
36.77409108629519,308.07497708572987,0,95,48.542367350191256,0,47,2,7,11,Prepare backup staff,2,26,0,3,1,22
39.28884400875849,216.60634527906828,0,26,31.28531683825858,1,21,1,4,7,Add 1 extra doctor shift,2,31,2,6,1,35
27.525798471749965,181.56089980101927,1,77,65.94867224504598,0,36,1,6,7,Add 1 extra doctor shift,2,29,2,6,2,59
38.06766070278428,188.06669749951237,0,57,87.98056351578,1,24,1,6,6,Add 1 extra doctor shift,1,19,1,4,1,40
22.433898213014558,210.80636894209533,1,61,59.35321677451676,1,35,1,6,7,Add 1 extra doctor shift,1,21,2,6,2,50
38.6219504181594,324.75579034296993,1,34,70.0327293510762,1,23,1,6,8,Add 1 extra doctor shift,2,33,2,4,2,50
22.804750571303614,362.22964112908204,1,30,24.791531679621173,1,29,1,6,7,Add 1 extra doctor shift,1,18,1,5,0,37
28.74032039232808,384.36714027637487,0,110,49.23668970718963,1,55,2,8,12,Prepare backup staff,2,33,0,1,1,31
37.54049804715018,325.41618518935326,0,111,28.14509396151471,1,49,2,7,10,Prepare backup staff,2,34,0,2,2,52
23.298183401673022,160.39241351180445,1,74,62.89570848755573,0,38,1,5,7,Add 1 extra doctor shift,2,33,2,4,0,14
25.043530695118115,290.8471471302897,1,72,85.69375107499083,1,34,1,5,9,Add 1 extra doctor shift,2,28,1,4,2,36
35.88955650464746,203.16109341938719,1,98,66.3244412730147,0,52,2,6,10,Prepare backup staff,2,27,0,4,0,18
35.84080380401363,139.1347177161179,0,60,25.376213382009507,1,20,0,2,4,Normal staffing,0,6,0,4,0,30
34.10524792347654,344.30505279907294,1,45,44.8266343489558,1,35,1,5,6,Add 1 extra doctor shift,1,23,1,3,1,37
35.2668657782762,63.449222136813745,0,90,58.546436560859604,1,39,1,4,8,Add 1 extra doctor shift,2,26,2,6,2,50
31.939937753647115,365.61669724739824,1,114,48.224542929327654,0,56,2,6,9,Prepare backup staff,2,30,0,4,1,27
25.53957929595296,211.51711261865697,1,97,78.35508073326207,0,50,2,8,11,Prepare backup staff,2,29,0,3,1,31
27.605311857086228,273.02051688289816,1,75,77.02697032969925,1,42,2,8,12,Prepare backup staff,0,9,0,2,2,49
23.995149769631364,280.77387277202394,0,113,62.8281714072255,0,58,2,6,12,Prepare backup staff,2,28,2,3,2,31
39.98591234933983,363.2912092472877,0,24,46.14205615928937,1,25,1,4,9,Add 1 extra doctor shift,2,30,1,3,2,39
32.83461948485465,272.83438875852255,1,105,37.87354616342709,1,53,2,7,11,Prepare backup staff,0,9,0,3,0,28
28.818731168800078,264.8767546660216,0,48,27.411202274919052,0,21,1,4,8,Add 1 extra doctor shift,2,28,1,4,1,28
30.16412768017092,73.32821419624149,1,79,44.84283784405878,0,33,1,6,8,Add 1 extra doctor shift,1,23,2,5,2,54
40.84023347145994,231.44280768082143,0,10,48.92207620454037,0,9,0,2,6,Normal staffing,0,10,1,5,0,33
23.373730868553764,102.55915028596458,0,32,67.30760475728516,0,20,0,3,5,Normal staffing,1,24,1,3,0,17
32.89705630436954,308.10181905251994,0,48,66.07118770083014,1,24,1,6,7,Add 1 extra doctor shift,1,24,2,6,0,33
31.12955093545825,229.27767228443608,1,66,24.907569774887985,0,33,1,6,6,Add 1 extra doctor shift,2,34,1,5,1,43
33.45199317956225,288.07972272292363,0,90,47.668152080181045,0,52,2,8,12,Prepare backup staff,2,27,2,4,0,33
20.39842404405849,64.5855152108345,0,43,32.72452070521533,1,18,0,4,3,Normal staffing,1,24,1,4,2,30
39.18672599677133,79.67720561603113,1,50,30.976889372176398,0,21,1,4,7,Add 1 extra doctor shift,2,30,2,3,0,15
40.50660221463947,300.7131858219388,1,102,77.91115048160722,0,55,2,7,11,Prepare backup staff,2,25,2,3,0,21
32.432930038962596,75.22951759953568,1,82,22.934065170138027,0,37,1,4,6,Add 1 extra doctor shift,1,19,1,3,2,54
35.32631812529163,74.93985471784052,1,22,49.34280131314849,0,6,0,2,4,Normal staffing,0,14,0,2,1,43
40.2949863859005,54.237966332210604,0,79,31.774255903656275,1,38,1,6,7,Add 1 extra doctor shift,1,20,2,5,1,38
35.55924995489477,384.775489404818,0,15,81.55311509749319,1,11,0,3,3,Normal staffing,1,22,0,2,2,56
23.35585894411375,308.1279258106524,0,93,58.99283592925246,0,45,2,8,12,Prepare backup staff,0,13,0,2,2,46
32.678343923669885,173.63799297572245,0,61,36.19664454637936,0,28,1,4,6,Add 1 extra doctor shift,1,17,2,5,1,21
33.34773102042283,153.78745345067932,0,12,55.16991010164635,1,9,0,2,6,Normal staffing,0,6,0,3,0,20
29.330874768652492,172.39613041104735,1,90,71.2040451792181,0,32,1,6,8,Add 1 extra doctor shift,2,28,2,6,1,37
36.2017731837439,321.12873591341366,0,72,87.06826062436036,0,35,1,4,9,Add 1 extra doctor shift,1,22,1,3,0,32
40.55607432491833,281.47971387464503,0,58,35.43122029717932,0,35,1,4,8,Add 1 extra doctor shift,1,22,2,3,0,37
40.36250728394908,114.81844875361378,0,85,82.03272404905417,0,43,2,8,9,Prepare backup staff,2,27,0,2,2,51
29.918466170890905,110.93826736692952,1,56,85.40128799172432,0,23,1,4,8,Add 1 extra doctor shift,1,18,2,3,2,40
22.491237008496615,84.43847739968906,1,118,84.14943811724464,0,56,2,7,10,Prepare backup staff,0,7,0,1,1,37
41.66650637717136,281.10595189546837,0,64,64.47900498033368,0,28,1,6,8,Add 1 extra doctor shift,2,34,2,3,1,27
38.45575790181055,317.5304317776076,1,73,64.08744581042953,0,38,1,5,9,Add 1 extra doctor shift,1,16,2,6,2,44
22.74257898647187,142.7662499137514,1,74,48.22474432286759,0,34,1,4,9,Add 1 extra doctor shift,2,28,1,4,2,38
40.25852141758219,57.330736360819486,1,90,72.66785176126515,1,40,1,4,9,Add 1 extra doctor shift,1,20,1,4,1,34
39.13771996536683,78.76008361674957,1,76,57.19058128456523,1,40,1,6,8,Add 1 extra doctor shift,1,19,2,6,0,16
31.41443725677359,388.75101219576067,1,99,67.42066498598061,1,53,2,6,12,Prepare backup staff,2,27,2,5,0,29
33.00805958638844,153.40567211709708,1,24,49.99205326941568,0,15,0,4,6,Normal staffing,1,16,1,5,2,42
28.778059485142865,319.22810174334677,1,109,71.20475248301973,0,59,2,8,10,Prepare backup staff,0,13,2,4,1,32
21.20475605408469,268.63224909899236,0,41,77.71300623231843,1,19,0,4,5,Normal staffing,1,15,0,4,1,20
27.37433931620982,183.67887387851357,0,105,30.25053796219713,0,46,2,8,10,Prepare backup staff,0,13,0,3,2,49
37.66277586915625,121.99054176844429,1,77,78.30508009019596,1,41,2,8,12,Prepare backup staff,0,5,2,5,0,13
20.101904506101263,92.48524635579224,0,27,57.82075722532151,0,15,0,3,6,Normal staffing,0,11,1,3,1,43
27.33698177720517,265.2545388136033,0,92,79.12661363631571,1,41,2,8,12,Prepare backup staff,2,30,2,6,1,23
28.759711259000753,321.1218232232258,1,52,50.191119443871024,1,24,1,5,8,Add 1 extra doctor shift,2,31,2,4,1,23
31.822703264634303,275.3664887393958,0,44,46.532833976812455,1,26,1,4,6,Add 1 extra doctor shift,2,27,1,2,0,22
40.236823561080726,235.6057466372054,1,113,84.05425127620558,0,46,2,8,12,Prepare backup staff,0,7,0,4,0,11
27.619611876051145,64.6829282010727,1,87,37.581848728388096,1,38,1,4,9,Add 1 extra doctor shift,1,15,1,3,1,47
27.63297044171701,388.9710721580343,1,67,79.09486277003002,0,45,2,8,12,Prepare backup staff,0,8,0,2,2,55
36.22502745841446,329.5499670791011,0,42,53.88144007565829,0,28,1,5,9,Add 1 extra doctor shift,1,16,1,4,1,42
29.948794699575757,152.48771284533765,0,23,55.98668097858818,0,2,0,3,5,Normal staffing,0,14,1,5,0,24
24.941306104679605,392.9896152755977,0,43,41.59277970426388,0,28,1,5,6,Add 1 extra doctor shift,2,32,1,2,1,23
29.953669354919256,260.6585563727127,0,70,60.1129540433311,0,32,1,4,6,Add 1 extra doctor shift,1,17,2,3,2,56
23.098854448355596,253.84793037253627,1,13,42.76478373933479,0,8,0,4,3,Normal staffing,0,11,0,4,1,25
23.880513703136913,311.8256128003362,1,97,22.74885899691566,0,51,2,6,12,Prepare backup staff,0,11,0,4,0,12
30.964091000268553,334.11942583154814,0,68,39.039902374104926,1,33,1,5,9,Add 1 extra doctor shift,1,23,2,4,0,16
29.216359889100055,279.7675125660259,1,38,20.446533038461347,1,22,1,4,6,Add 1 extra doctor shift,2,30,2,5,1,25
40.1266098234982,94.83351122817001,1,92,88.48483509397997,1,42,2,7,9,Prepare backup staff,2,25,0,3,2,32
27.97266578056593,168.39362709807443,0,15,87.60230468738233,0,7,0,3,6,Normal staffing,1,22,0,3,1,23
32.772943706116955,374.8292741141174,1,106,47.66087082306135,0,55,2,7,12,Prepare backup staff,0,5,2,6,2,39
33.909814334229665,128.61546414534817,0,58,70.98595980377522,0,23,1,6,7,Add 1 extra doctor shift,1,17,1,4,0,39
20.28807804494334,180.25845834312966,1,49,44.20642688872975,0,24,1,6,7,Add 1 extra doctor shift,2,29,2,4,1,40
34.59782218436763,201.2269090304686,0,92,66.97652099601832,1,46,2,7,10,Prepare backup staff,2,32,0,4,2,38
23.91679127113453,203.79174639305828,1,74,76.38010301321853,0,43,2,6,9,Prepare backup staff,2,33,0,4,1,49
41.14354698432801,264.5288538730839,1,78,86.27293712845685,1,32,1,4,8,Add 1 extra doctor shift,2,31,2,5,2,35
23.270580010568484,380.0765432106477,0,36,48.01485930947704,0,27,1,6,9,Add 1 extra doctor shift,1,23,2,3,2,58
29.121730721994524,134.24244914137674,0,89,74.83085880692335,1,45,2,7,10,Prepare backup staff,0,7,2,3,2,49
21.877692697730165,92.52548170532131,0,15,38.61499154424831,0,16,0,2,5,Normal staffing,0,9,0,2,2,56
41.93123354061084,119.11467145097807,0,113,89.32326126555539,1,50,2,7,12,Prepare backup staff,2,34,2,5,0,20
31.04829022728734,360.42371507324435,1,22,21.80387191350458,0,15,0,2,5,Normal staffing,1,22,1,4,1,26
33.09847038104096,276.0337844293221,1,73,62.247016455078466,1,42,2,8,9,Prepare backup staff,2,25,0,4,0,27
21.475682502545403,150.06737623370606,0,71,66.16541871559289,0,27,1,5,6,Add 1 extra doctor shift,1,22,2,6,1,23
36.49913034878191,335.58142863901605,1,108,68.16318899518902,1,52,2,7,9,Prepare backup staff,2,31,0,3,1,24
24.617923048102888,351.4794987272026,0,28,28.42713051523623,1,21,1,4,7,Add 1 extra doctor shift,1,15,2,6,1,23
39.7571943676957,346.2800185415973,0,85,85.69708484311913,0,38,1,4,9,Add 1 extra doctor shift,1,24,2,5,2,33
24.513072090604158,371.62428677384406,1,89,32.682829533505796,1,42,2,6,9,Prepare backup staff,2,34,0,2,1,46
24.195129854600665,138.28435706067654,1,52,63.592738226788875,0,29,1,5,7,Add 1 extra doctor shift,1,20,1,5,1,32
20.804092692658088,314.2646750611974,0,83,35.58732553861594,0,50,2,8,10,Prepare backup staff,2,25,2,5,0,25
30.385472792419982,211.188824045949,0,98,41.50514919148896,0,50,2,8,10,Prepare backup staff,0,6,0,4,0,34
32.42650493177756,344.69949351152155,0,29,58.25209792096871,1,23,1,4,7,Add 1 extra doctor shift,1,19,2,4,1,33
21.44559006742375,304.9717370065646,1,104,49.20353929952036,1,57,2,8,9,Prepare backup staff,2,26,0,4,0,20
37.06160756729023,321.7566062749036,1,77,31.21579206835544,0,45,2,6,10,Prepare backup staff,0,14,2,5,0,38
29.972354364456606,279.656643188375,1,53,31.96554816945938,0,33,1,6,6,Add 1 extra doctor shift,2,25,1,5,0,11
31.53658592520676,112.1000693143974,1,32,49.27013517139598,1,23,1,5,6,Add 1 extra doctor shift,2,30,2,6,2,51
29.69678043264102,240.75942161392842,0,11,73.00980847928506,1,3,0,2,4,Normal staffing,0,12,0,3,0,23
28.81678733925717,394.6344088335779,0,31,82.8575252793452,1,23,1,6,6,Add 1 extra doctor shift,2,32,1,2,0,33
32.312087288780795,378.08582327399165,0,66,25.888936358156798,0,35,1,5,9,Add 1 extra doctor shift,2,32,1,5,1,43
23.415285410475676,65.11080752895408,0,110,47.517273529158075,0,46,2,8,12,Prepare backup staff,2,30,0,4,0,36
24.002418870895966,107.685185505303,0,81,27.017189460601365,0,32,1,5,8,Add 1 extra doctor shift,1,17,1,3,0,16
38.95928366229738,96.10507070909667,0,16,21.161473644281852,0,11,0,3,6,Normal staffing,1,15,0,1,2,55
40.81454016693992,304.0929684948534,1,87,66.32030778507696,0,41,2,8,9,Prepare backup staff,0,6,0,2,1,30
28.212804958154564,336.2248654499308,1,65,62.171460937661145,1,34,1,6,6,Add 1 extra doctor shift,1,19,2,5,0,13
25.956382809158182,124.72897820873517,0,76,31.411337967042034,0,30,1,5,9,Add 1 extra doctor shift,1,24,1,4,1,26
34.16798995125835,227.04844253314016,0,25,36.36689831651449,1,19,0,3,4,Normal staffing,0,9,1,3,1,48
28.992151764158123,344.24605980392,1,92,21.659542755116288,1,48,2,7,10,Prepare backup staff,2,34,2,6,0,25
20.558499824527587,306.4805406681877,1,60,78.44630439860826,0,32,1,4,6,Add 1 extra doctor shift,1,15,1,2,0,35
23.435357142056187,239.7830219221469,1,91,88.2283417233986,1,43,2,7,10,Prepare backup staff,0,5,0,2,0,15
35.75138903464274,256.6216916605705,1,89,29.482167575628356,0,45,2,6,11,Prepare backup staff,2,33,0,2,2,56
34.496326722023326,227.926191420698,0,81,36.20326496357087,1,46,2,7,11,Prepare backup staff,2,26,2,5,0,15
20.596111835076638,154.1419579615872,0,106,80.78866667628537,0,40,1,4,9,Add 1 extra doctor shift,1,21,2,6,1,21
24.883387562524888,247.75769750065564,0,21,84.85246585693294,0,17,0,3,6,Normal staffing,0,14,1,2,0,33
25.08364552493757,291.10985571753173,0,62,49.37391679647672,1,34,1,5,7,Add 1 extra doctor shift,1,18,1,3,2,37
34.78164035917202,355.66302055128267,0,84,23.54357305883519,0,38,1,5,6,Add 1 extra doctor shift,2,31,1,2,1,49
20.43363183059601,272.7019738927368,1,14,22.757428358497357,1,22,1,6,9,Add 1 extra doctor shift,1,22,1,2,1,46
22.290388803660626,316.3925379651053,0,36,60.176490624830734,0,25,1,6,8,Add 1 extra doctor shift,2,29,1,3,1,26
37.59815387821017,106.02507223410055,1,21,47.502657622522534,0,11,0,3,6,Normal staffing,0,5,0,1,0,36
23.92798256519534,211.54511604692647,0,26,22.005669930435815,0,6,0,2,6,Normal staffing,1,18,0,3,2,54
34.360414372741246,53.266066939482656,0,15,60.827667461878974,1,8,0,2,5,Normal staffing,1,24,1,5,1,43
25.240021183027984,136.33760258256805,0,106,20.791177561231574,1,45,2,7,9,Prepare backup staff,2,27,0,4,1,33
22.187710640705593,304.26160028955167,0,14,75.11603707044911,0,8,0,4,6,Normal staffing,0,14,0,4,0,18
25.34978820198799,397.1334829722772,0,66,41.450297589236015,1,31,1,4,9,Add 1 extra doctor shift,1,19,2,5,2,44
35.8898725008245,84.71233485552557,1,37,22.818060210646248,0,24,1,6,9,Add 1 extra doctor shift,1,24,2,5,1,44
38.825322298338286,190.52301055145088,1,87,61.18465546882073,1,32,1,4,7,Add 1 extra doctor shift,1,24,1,4,2,51
38.26483702047382,330.0248390447058,1,78,47.83790901031383,1,44,2,7,12,Prepare backup staff,0,10,0,4,1,37
28.738037651606007,121.4124721201146,0,68,88.16602893500047,0,29,1,6,8,Add 1 extra doctor shift,1,16,2,3,2,41
34.69787300455422,244.27973225580018,0,42,58.09390637525915,0,25,1,4,6,Add 1 extra doctor shift,1,21,1,4,1,42
24.509654499148063,306.57495361038616,1,71,39.26674267259058,0,37,1,5,6,Add 1 extra doctor shift,2,27,2,4,2,48
26.44925006574229,265.5949075910627,0,59,69.66072052437823,0,31,1,5,8,Add 1 extra doctor shift,1,15,2,5,2,42
39.71938800746463,115.80865711539565,0,114,39.00444017798979,0,44,2,7,10,Prepare backup staff,0,14,2,4,1,26
20.28604231723619,174.3845990400088,1,28,83.29703039852956,1,18,0,4,5,Normal staffing,0,7,1,5,0,34
21.881187678798298,324.327124569889,0,95,46.23053793551635,1,48,2,8,9,Prepare backup staff,0,13,0,2,0,19
24.573497613212602,243.97927994620582,1,78,58.49079939433437,0,41,2,7,11,Prepare backup staff,2,34,0,3,1,49
20.583708485224033,51.830364740019455,0,75,23.54011726769602,0,33,1,6,7,Add 1 extra doctor shift,2,30,1,4,2,39
23.991579571975542,316.34676600983283,1,103,49.82848665665615,0,47,2,6,9,Prepare backup staff,0,10,2,3,2,31
32.82691434133323,62.35897422908367,0,56,78.26544777626964,1,21,1,5,7,Add 1 extra doctor shift,1,18,2,6,2,43
29.271340113034952,311.0068239559312,0,48,76.39541637543394,0,24,1,5,8,Add 1 extra doctor shift,1,22,2,4,2,42
39.638777643693444,120.86819605783309,1,77,35.70229911974684,0,35,1,6,9,Add 1 extra doctor shift,1,19,1,5,2,51
37.9837583582457,385.3257180417831,0,42,35.82553497073938,1,33,1,5,8,Add 1 extra doctor shift,2,31,1,4,2,58
27.51998173735327,178.77926295572956,0,22,77.21137185492657,1,11,0,2,4,Normal staffing,1,23,1,2,0,15
25.707315535488434,164.4260657183277,1,93,85.12788941185279,1,38,1,6,8,Add 1 extra doctor shift,2,29,1,4,0,18
28.353232979679873,102.11081761635563,0,63,26.675264489110248,1,30,1,6,9,Add 1 extra doctor shift,1,19,2,5,0,22
32.98648873532577,156.9614754215752,1,16,51.50410475983577,0,20,0,3,4,Normal staffing,0,8,1,4,1,28
25.897400098103276,356.8277666398702,0,88,43.62179952749602,1,37,1,5,8,Add 1 extra doctor shift,2,30,1,3,1,32
33.73127597268095,398.7170181695366,0,96,80.94819188202075,1,58,2,7,10,Prepare backup staff,2,26,2,5,2,34
29.00705634820729,178.9083356773969,0,23,25.846744027601314,0,15,0,4,4,Normal staffing,1,17,1,5,0,23
32.14503797874357,207.0137208340899,0,96,34.778815979062614,0,48,2,7,9,Prepare backup staff,2,25,0,4,2,34
29.594783640976967,302.724828370958,1,28,72.67278363105461,0,29,1,4,6,Add 1 extra doctor shift,1,16,1,2,1,28
